Source;Target;Time
1164;18;2012-08-05T04:00:00.000
260;18;2012-07-13T04:00:00.000
2200;18;2012-04-22T04:00:00.000
2139;18;2012-01-03T05:00:00.000
38;18;2012-11-29T05:00:00.000
2803;18;2011-12-08T05:00:00.000
543;18;2011-10-11T04:00:00.000
736;18;2011-09-28T04:00:00.000
384;18;2011-09-20T04:00:00.000
7372;18;2011-09-14T04:00:00.000
630;18;2011-09-08T04:00:00.000
733;18;2011-08-15T04:00:00.000
386;18;2011-08-15T04:00:00.000
437;18;2011-10-25T04:00:00.000
2091;18;2011-06-26T04:00:00.000
1271;18;2011-06-26T04:00:00.000
2693;18;2011-06-25T04:00:00.000
729;18;2011-06-25T04:00:00.000
2086;18;2011-06-22T04:00:00.000
79;18;2011-06-21T04:00:00.000
151;18;2013-10-01T04:00:00.000
454;18;2013-05-08T04:00:00.000
3053;18;2012-11-18T05:00:00.000
954;18;2012-07-15T04:00:00.000
2961;18;2012-06-27T04:00:00.000
874;18;2012-05-04T04:00:00.000
1305;18;2012-02-10T05:00:00.000
160;18;2014-03-13T04:00:00.000
117;18;2011-12-22T05:00:00.000
2690;18;2011-11-08T05:00:00.000
121;18;2011-11-04T04:00:00.000
2118;18;2011-09-28T04:00:00.000
40;18;2011-09-23T04:00:00.000
50;18;2011-09-20T04:00:00.000
1284;18;2011-09-20T04:00:00.000
613;18;2011-09-15T04:00:00.000
2758;18;2011-09-14T04:00:00.000
542;18;2011-09-14T04:00:00.000
2097;18;2011-09-07T04:00:00.000
1477;18;2011-09-05T04:00:00.000
26;18;2011-09-05T04:00:00.000
154;18;2011-09-05T04:00:00.000
274;18;2011-08-18T04:00:00.000
33;18;2011-08-13T04:00:00.000
2106;18;2011-07-20T04:00:00.000
2710;18;2011-07-14T04:00:00.000
18;243;2013-01-23T05:00:00.000
18;74;2012-11-25T05:00:00.000
18;294;2011-12-22T05:00:00.000
18;57;2011-06-30T04:00:00.000
18;160;2011-12-22T05:00:00.000
18;91;2013-05-12T04:00:00.000
18;860;2011-07-04T04:00:00.000
18;1170;2012-12-07T05:00:00.000
18;594;2012-08-21T04:00:00.000
18;220;2012-08-16T04:00:00.000
18;1306;2012-07-21T04:00:00.000
18;455;2012-07-18T04:00:00.000
18;690;2012-06-13T04:00:00.000
18;872;2011-11-04T04:00:00.000
18;7565;2011-11-03T04:00:00.000
18;868;2011-08-13T04:00:00.000
18;346;2012-04-20T04:00:00.000
18;194;2013-05-12T04:00:00.000
18;1564;2013-04-29T04:00:00.000
18;1800;2013-03-04T05:00:00.000
18;72;2011-09-20T04:00:00.000
18;1130;2012-08-18T04:00:00.000
18;729;2011-06-25T04:00:00.000
18;1703;2011-06-22T04:00:00.000
18;945;2012-11-26T05:00:00.000
18;1164;2012-08-05T04:00:00.000
18;2228;2012-06-21T04:00:00.000
18;260;2012-07-15T04:00:00.000
18;2200;2012-04-20T04:00:00.000
18;117;2012-04-04T04:00:00.000
18;256;2011-12-14T05:00:00.000
18;7603;2011-11-10T05:00:00.000
18;543;2011-10-11T04:00:00.000
18;736;2011-12-07T05:00:00.000
18;384;2011-09-20T04:00:00.000
18;7372;2011-09-14T04:00:00.000
18;1442;2011-10-18T04:00:00.000
18;733;2011-08-15T04:00:00.000
18;386;2011-08-15T04:00:00.000
18;2091;2011-06-26T04:00:00.000
18;1271;2011-06-26T04:00:00.000
18;2693;2011-06-25T04:00:00.000
18;2086;2011-06-22T04:00:00.000
18;866;2011-06-22T04:00:00.000
18;79;2011-06-21T04:00:00.000
18;151;2013-10-01T04:00:00.000
18;454;2013-05-08T04:00:00.000
18;1526;2013-01-28T05:00:00.000
18;1525;2012-11-17T05:00:00.000
18;3053;2012-11-17T05:00:00.000
18;2247;2012-08-24T04:00:00.000
18;954;2012-07-15T04:00:00.000
18;2961;2012-06-27T04:00:00.000
18;2199;2012-04-24T04:00:00.000
18;1305;2012-02-10T05:00:00.000
18;38;2011-12-06T05:00:00.000
18;2803;2011-12-05T05:00:00.000
18;121;2011-11-04T04:00:00.000
18;2690;2011-11-02T04:00:00.000
18;2118;2011-09-28T04:00:00.000
18;40;2011-09-23T04:00:00.000
18;50;2011-09-20T04:00:00.000
18;1284;2011-09-20T04:00:00.000
18;613;2011-09-15T04:00:00.000
18;2758;2011-09-14T04:00:00.000
18;542;2011-09-14T04:00:00.000
18;2097;2011-09-07T04:00:00.000
18;630;2011-09-07T04:00:00.000
18;1477;2011-09-05T04:00:00.000
18;26;2011-09-05T04:00:00.000
18;154;2011-09-05T04:00:00.000
18;274;2011-08-18T04:00:00.000
18;33;2011-08-13T04:00:00.000
18;2106;2011-07-20T04:00:00.000
18;2710;2011-07-14T04:00:00.000
18;437;2011-10-25T04:00:00.000
34;19;2014-03-16T04:00:00.000
292;19;2015-01-03T05:00:00.000
49;19;2013-08-20T04:00:00.000
207;19;2013-12-09T05:00:00.000
30;19;2014-05-30T04:00:00.000
93;19;2013-08-16T04:00:00.000
321;19;2014-04-29T04:00:00.000
29;19;2014-01-25T05:00:00.000
24;19;2014-03-27T04:00:00.000
335;19;2013-08-16T04:00:00.000
708;19;2014-03-24T04:00:00.000
85;19;2014-11-05T05:00:00.000
33;19;2014-11-28T05:00:00.000
31;19;2013-11-25T05:00:00.000
288;19;2014-08-01T04:00:00.000
36;19;2013-07-09T04:00:00.000
73;19;2014-06-03T04:00:00.000
88;19;2014-12-17T05:00:00.000
22;19;2014-06-21T04:00:00.000
110;19;2014-07-26T04:00:00.000
1374;19;2014-01-01T05:00:00.000
757;19;2013-11-18T05:00:00.000
32;19;2014-01-27T05:00:00.000
118;19;2014-09-23T04:00:00.000
116;19;2013-08-19T04:00:00.000
95;19;2014-12-10T05:00:00.000
82;19;2014-08-03T04:00:00.000
53;19;2014-07-24T04:00:00.000
1368;19;2014-11-04T05:00:00.000
43;19;2014-11-07T05:00:00.000
3364;19;2014-10-10T04:00:00.000
164;19;2014-03-02T05:00:00.000
650;19;2013-12-28T05:00:00.000
241;19;2013-11-17T05:00:00.000
125;19;2014-10-29T04:00:00.000
191;19;2013-12-28T05:00:00.000
1578;19;2013-07-07T04:00:00.000
3254;19;2013-06-28T04:00:00.000
59;19;2013-07-24T04:00:00.000
262;19;2013-06-25T04:00:00.000
1590;19;2015-04-28T04:00:00.000
1392;19;2014-12-10T05:00:00.000
163;19;2014-09-17T04:00:00.000
145;19;2014-09-12T04:00:00.000
141;19;2014-08-07T04:00:00.000
245;19;2014-06-30T04:00:00.000
97;19;2014-06-29T04:00:00.000
58;19;2014-06-26T04:00:00.000
250;19;2014-06-15T04:00:00.000
1370;19;2014-06-03T04:00:00.000
96;19;2014-05-31T04:00:00.000
402;19;2014-04-19T04:00:00.000
7568;19;2014-04-05T04:00:00.000
1199;19;2014-03-30T04:00:00.000
647;19;2014-04-30T04:00:00.000
398;19;2014-02-17T05:00:00.000
1192;19;2014-02-07T05:00:00.000
1882;19;2014-02-06T05:00:00.000
72;19;2013-12-30T05:00:00.000
173;19;2013-11-20T05:00:00.000
7585;19;2013-11-11T05:00:00.000
259;19;2013-11-05T05:00:00.000
980;19;2013-10-28T04:00:00.000
551;19;2013-10-24T04:00:00.000
87;19;2013-10-22T04:00:00.000
154;19;2013-10-20T04:00:00.000
7391;19;2013-10-13T04:00:00.000
707;19;2013-10-07T04:00:00.000
291;19;2013-10-05T04:00:00.000
894;19;2013-09-22T04:00:00.000
158;19;2013-09-22T04:00:00.000
1581;19;2013-09-22T04:00:00.000
783;19;2013-09-20T04:00:00.000
666;19;2013-09-14T04:00:00.000
26;19;2013-09-18T04:00:00.000
1322;19;2013-09-13T04:00:00.000
128;19;2013-08-23T04:00:00.000
2388;19;2013-08-22T04:00:00.000
818;19;2013-07-29T04:00:00.000
197;19;2013-07-05T04:00:00.000
7406;19;2013-06-28T04:00:00.000
1031;19;2013-06-27T04:00:00.000
1184;19;2013-06-25T04:00:00.000
3185;19;2013-06-25T04:00:00.000
1574;19;2013-06-18T04:00:00.000
92;19;2013-06-18T04:00:00.000
86;19;2014-06-13T04:00:00.000
2336;19;2014-05-04T04:00:00.000
19;34;2014-03-16T04:00:00.000
19;49;2013-08-10T04:00:00.000
19;335;2013-12-26T05:00:00.000
19;207;2013-12-09T05:00:00.000
19;30;2014-09-01T04:00:00.000
19;93;2013-08-19T04:00:00.000
19;36;2013-07-09T04:00:00.000
19;708;2014-08-19T04:00:00.000
19;164;2014-11-03T05:00:00.000
19;321;2014-07-07T04:00:00.000
19;292;2014-04-14T04:00:00.000
19;29;2014-01-17T05:00:00.000
19;85;2014-11-05T05:00:00.000
19;32;2014-01-24T05:00:00.000
19;31;2013-11-05T05:00:00.000
19;288;2014-08-01T04:00:00.000
19;118;2014-09-23T04:00:00.000
19;302;2014-08-19T04:00:00.000
19;73;2014-06-03T04:00:00.000
19;22;2014-06-21T04:00:00.000
19;43;2014-12-18T05:00:00.000
19;24;2013-10-18T04:00:00.000
19;82;2014-08-09T04:00:00.000
19;110;2014-07-26T04:00:00.000
19;1368;2014-11-04T05:00:00.000
19;580;2013-11-30T05:00:00.000
19;33;2013-11-14T05:00:00.000
19;191;2013-12-28T05:00:00.000
19;116;2013-08-19T04:00:00.000
19;95;2013-11-11T05:00:00.000
19;1578;2013-07-07T04:00:00.000
19;59;2013-07-24T04:00:00.000
19;262;2013-06-25T04:00:00.000
19;1392;2014-12-10T05:00:00.000
19;27;2014-11-08T05:00:00.000
19;145;2014-09-12T04:00:00.000
19;497;2014-08-28T04:00:00.000
19;141;2014-08-07T04:00:00.000
19;53;2014-07-17T04:00:00.000
19;245;2014-06-30T04:00:00.000
19;97;2014-06-29T04:00:00.000
19;250;2014-06-15T04:00:00.000
19;1370;2014-06-03T04:00:00.000
19;96;2014-05-31T04:00:00.000
19;3373;2014-05-26T04:00:00.000
19;88;2014-05-12T04:00:00.000
19;402;2014-04-19T04:00:00.000
19;7568;2014-04-05T04:00:00.000
19;1199;2014-03-28T04:00:00.000
19;3364;2014-03-23T04:00:00.000
19;647;2014-03-16T04:00:00.000
19;398;2014-02-17T05:00:00.000
19;1192;2014-02-07T05:00:00.000
19;1882;2014-02-06T05:00:00.000
19;1374;2014-01-01T05:00:00.000
19;72;2013-12-30T05:00:00.000
19;650;2013-12-28T05:00:00.000
19;295;2013-12-23T05:00:00.000
19;757;2013-11-18T05:00:00.000
19;241;2013-11-17T05:00:00.000
19;259;2013-11-05T05:00:00.000
19;125;2013-11-03T04:00:00.000
19;87;2013-10-22T04:00:00.000
19;154;2013-10-20T04:00:00.000
19;7391;2013-10-13T04:00:00.000
19;707;2013-10-07T04:00:00.000
19;291;2013-10-05T04:00:00.000
19;894;2013-09-22T04:00:00.000
19;158;2013-09-22T04:00:00.000
19;1581;2013-09-22T04:00:00.000
19;783;2013-09-20T04:00:00.000
19;26;2013-09-18T04:00:00.000
19;42;2013-09-16T04:00:00.000
19;666;2013-09-14T04:00:00.000
19;332;2013-09-14T04:00:00.000
19;1322;2013-09-13T04:00:00.000
19;551;2013-09-13T04:00:00.000
19;128;2013-08-23T04:00:00.000
19;2388;2013-08-22T04:00:00.000
19;818;2013-07-15T04:00:00.000
19;197;2013-07-05T04:00:00.000
19;3254;2013-06-28T04:00:00.000
19;7406;2013-06-28T04:00:00.000
19;1031;2013-06-27T04:00:00.000
19;3185;2013-06-25T04:00:00.000
19;1184;2013-06-25T04:00:00.000
19;1574;2013-06-18T04:00:00.000
19;92;2013-06-18T04:00:00.000
19;86;2014-06-13T04:00:00.000
19;2336;2014-04-30T04:00:00.000
19;7446;2013-12-20T05:00:00.000
19;7585;2013-11-21T05:00:00.000
19;7563;2013-11-21T05:00:00.000
7517;20;2012-09-25T04:00:00.000
159;20;2012-05-20T04:00:00.000
870;20;2011-08-03T04:00:00.000
7603;20;2012-05-24T04:00:00.000
22;20;2011-09-29T04:00:00.000
37;20;2012-08-22T04:00:00.000
47;20;2012-08-10T04:00:00.000
1042;20;2012-08-31T04:00:00.000
892;20;2013-06-04T04:00:00.000
807;20;2012-06-26T04:00:00.000
176;20;2012-06-17T04:00:00.000
372;20;2012-06-16T04:00:00.000
31;20;2012-08-13T04:00:00.000
122;20;2013-03-19T04:00:00.000
489;20;2012-07-19T04:00:00.000
52;20;2012-07-01T04:00:00.000
152;20;2012-04-28T04:00:00.000
211;20;2012-02-20T05:00:00.000
38;20;2012-01-19T05:00:00.000
212;20;2011-09-15T04:00:00.000
491;20;2013-07-27T04:00:00.000
133;20;2012-04-21T04:00:00.000
66;20;2012-01-28T05:00:00.000
272;20;2011-10-24T04:00:00.000
586;20;2011-09-09T04:00:00.000
730;20;2011-06-23T04:00:00.000
88;20;2014-12-18T05:00:00.000
267;20;2012-09-18T04:00:00.000
1771;20;2012-06-14T04:00:00.000
65;20;2012-01-22T05:00:00.000
108;20;2011-12-10T05:00:00.000
26;20;2011-09-05T04:00:00.000
7547;20;2011-08-28T04:00:00.000
131;20;2011-08-19T04:00:00.000
155;20;2011-08-07T04:00:00.000
231;20;2011-07-25T04:00:00.000
1269;20;2011-06-20T04:00:00.000
30;20;2013-10-05T04:00:00.000
70;20;2012-08-20T04:00:00.000
198;20;2012-08-20T04:00:00.000
304;20;2012-05-24T04:00:00.000
1145;20;2012-04-21T04:00:00.000
1127;20;2011-08-28T04:00:00.000
729;20;2011-08-27T04:00:00.000
20;22;2011-09-29T04:00:00.000
20;31;2013-11-06T05:00:00.000
20;37;2012-08-22T04:00:00.000
20;47;2012-08-10T04:00:00.000
20;188;2012-04-08T04:00:00.000
20;65;2012-04-10T04:00:00.000
20;1042;2012-08-15T04:00:00.000
20;159;2012-02-05T05:00:00.000
20;231;2011-07-25T04:00:00.000
20;730;2011-06-23T04:00:00.000
20;489;2012-07-13T04:00:00.000
20;372;2012-06-09T04:00:00.000
20;66;2012-05-29T04:00:00.000
20;366;2011-09-07T04:00:00.000
20;52;2012-07-01T04:00:00.000
20;152;2012-04-10T04:00:00.000
20;176;2012-03-06T05:00:00.000
20;145;2012-02-20T05:00:00.000
20;1301;2012-01-26T05:00:00.000
20;211;2012-02-20T05:00:00.000
20;38;2012-01-19T05:00:00.000
20;892;2013-06-05T04:00:00.000
20;491;2012-09-27T04:00:00.000
20;122;2012-08-02T04:00:00.000
20;90;2012-07-21T04:00:00.000
20;241;2012-07-18T04:00:00.000
20;212;2011-09-25T04:00:00.000
20;586;2011-09-09T04:00:00.000
20;272;2012-02-27T05:00:00.000
20;729;2011-08-27T04:00:00.000
20;41;2012-10-01T04:00:00.000
20;83;2012-10-02T04:00:00.000
20;807;2012-06-27T04:00:00.000
20;1771;2012-06-13T04:00:00.000
20;45;2012-01-20T05:00:00.000
20;108;2012-02-21T05:00:00.000
20;26;2011-09-05T04:00:00.000
20;131;2011-08-19T04:00:00.000
20;155;2011-08-07T04:00:00.000
20;870;2011-08-02T04:00:00.000
20;1269;2011-06-20T04:00:00.000
20;198;2012-08-20T04:00:00.000
20;1145;2012-04-21T04:00:00.000
20;60;2012-01-20T05:00:00.000
20;1127;2011-08-28T04:00:00.000
20;177;2012-11-26T05:00:00.000
20;7565;2012-07-22T04:00:00.000
20;7577;2012-03-26T04:00:00.000
20;7547;2011-08-28T04:00:00.000
25;21;2012-09-13T04:00:00.000
181;21;2011-05-18T04:00:00.000
205;21;2013-10-02T04:00:00.000
266;21;2012-12-20T05:00:00.000
85;21;2013-10-02T04:00:00.000
329;21;2012-12-02T05:00:00.000
110;21;2012-09-21T04:00:00.000
157;21;2012-09-28T04:00:00.000
37;21;2011-05-18T04:00:00.000
30;21;2012-11-10T05:00:00.000
137;21;2012-09-04T04:00:00.000
348;21;2012-07-20T04:00:00.000
62;21;2012-10-03T04:00:00.000
201;21;2012-08-05T04:00:00.000
52;21;2012-08-11T04:00:00.000
277;21;2012-07-12T04:00:00.000
738;21;2012-07-19T04:00:00.000
100;21;2012-08-06T04:00:00.000
51;21;2012-03-13T04:00:00.000
33;21;2012-09-07T04:00:00.000
319;21;2012-08-29T04:00:00.000
185;21;2012-08-09T04:00:00.000
77;21;2012-08-08T04:00:00.000
295;21;2012-08-18T04:00:00.000
5342;21;2012-07-22T04:00:00.000
22;21;2012-06-25T04:00:00.000
1152;21;2012-07-05T04:00:00.000
90;21;2012-08-03T04:00:00.000
83;21;2012-08-13T04:00:00.000
798;21;2012-02-14T05:00:00.000
946;21;2012-04-05T04:00:00.000
211;21;2011-12-16T05:00:00.000
45;21;2011-12-14T05:00:00.000
173;21;2014-06-09T04:00:00.000
47;21;2013-12-12T05:00:00.000
1159;21;2013-02-28T05:00:00.000
700;21;2013-02-01T05:00:00.000
748;21;2012-10-24T04:00:00.000
71;21;2012-09-12T04:00:00.000
878;21;2012-09-07T04:00:00.000
807;21;2012-09-05T04:00:00.000
350;21;2012-08-22T04:00:00.000
197;21;2012-08-13T04:00:00.000
530;21;2012-08-13T04:00:00.000
225;21;2012-08-10T04:00:00.000
509;21;2012-08-10T04:00:00.000
621;21;2012-08-10T04:00:00.000
360;21;2012-08-03T04:00:00.000
362;21;2012-07-26T04:00:00.000
7588;21;2012-07-23T04:00:00.000
961;21;2012-07-21T04:00:00.000
1298;21;2012-07-20T04:00:00.000
956;21;2012-07-19T04:00:00.000
78;21;2012-07-17T04:00:00.000
2759;21;2012-07-14T04:00:00.000
264;21;2012-07-11T04:00:00.000
1254;21;2012-06-27T04:00:00.000
70;21;2012-06-07T04:00:00.000
393;21;2012-05-22T04:00:00.000
361;21;2012-05-08T04:00:00.000
484;21;2012-05-08T04:00:00.000
145;21;2012-04-14T04:00:00.000
347;21;2012-03-10T05:00:00.000
585;21;2012-02-12T05:00:00.000
40;21;2012-01-30T05:00:00.000
7603;21;2012-01-18T05:00:00.000
48;21;2011-08-30T04:00:00.000
39;21;2011-08-30T04:00:00.000
580;21;2011-06-26T04:00:00.000
254;21;2011-06-12T04:00:00.000
579;21;2011-06-04T04:00:00.000
130;21;2011-05-26T04:00:00.000
1004;21;2011-05-25T04:00:00.000
669;21;2011-05-25T04:00:00.000
2520;21;2011-05-17T04:00:00.000
2486;21;2011-05-08T04:00:00.000
534;21;2011-05-05T04:00:00.000
42;21;2011-04-28T04:00:00.000
7552;21;2011-04-24T04:00:00.000
235;21;2011-04-23T04:00:00.000
99;21;2011-04-19T04:00:00.000
21;25;2012-09-13T04:00:00.000
21;41;2012-09-13T04:00:00.000
21;85;2013-10-02T04:00:00.000
21;205;2013-02-20T05:00:00.000
21;266;2012-10-26T04:00:00.000
21;329;2012-12-02T05:00:00.000
21;277;2012-07-12T04:00:00.000
21;157;2012-08-18T04:00:00.000
21;110;2012-09-03T04:00:00.000
21;274;2012-05-22T04:00:00.000
21;51;2012-08-31T04:00:00.000
21;45;2011-05-23T04:00:00.000
21;916;2011-05-17T04:00:00.000
21;30;2012-09-28T04:00:00.000
21;295;2012-08-29T04:00:00.000
21;362;2012-08-10T04:00:00.000
21;52;2012-08-11T04:00:00.000
21;62;2012-07-16T04:00:00.000
21;738;2012-07-19T04:00:00.000
21;1297;2012-02-20T05:00:00.000
21;201;2012-08-05T04:00:00.000
21;37;2011-05-18T04:00:00.000
21;77;2012-08-08T04:00:00.000
21;137;2012-08-01T04:00:00.000
21;5342;2012-07-11T04:00:00.000
21;1152;2012-07-05T04:00:00.000
21;90;2012-08-03T04:00:00.000
21;83;2012-08-13T04:00:00.000
21;100;2012-02-24T05:00:00.000
21;798;2012-02-14T05:00:00.000
21;1307;2012-02-12T05:00:00.000
21;181;2011-05-18T04:00:00.000
21;47;2013-12-12T05:00:00.000
21;700;2012-10-28T04:00:00.000
21;748;2012-10-25T04:00:00.000
21;89;2012-09-28T04:00:00.000
21;563;2012-09-28T04:00:00.000
21;878;2012-09-07T04:00:00.000
21;33;2012-09-07T04:00:00.000
21;319;2012-08-29T04:00:00.000
21;71;2012-08-25T04:00:00.000
21;197;2012-08-13T04:00:00.000
21;530;2012-08-13T04:00:00.000
21;225;2012-08-10T04:00:00.000
21;509;2012-08-10T04:00:00.000
21;621;2012-08-10T04:00:00.000
21;185;2012-08-08T04:00:00.000
21;360;2012-08-03T04:00:00.000
21;961;2012-07-21T04:00:00.000
21;1298;2012-07-20T04:00:00.000
21;78;2012-07-17T04:00:00.000
21;2759;2012-07-14T04:00:00.000
21;348;2012-07-13T04:00:00.000
21;264;2012-07-11T04:00:00.000
21;956;2012-07-11T04:00:00.000
21;552;2012-07-09T04:00:00.000
21;22;2012-06-21T04:00:00.000
21;522;2012-06-20T04:00:00.000
21;70;2012-06-07T04:00:00.000
21;393;2012-05-22T04:00:00.000
21;1986;2012-05-09T04:00:00.000
21;361;2012-05-08T04:00:00.000
21;145;2012-04-14T04:00:00.000
21;347;2012-03-10T05:00:00.000
21;585;2012-02-12T05:00:00.000
21;946;2012-02-11T05:00:00.000
21;7603;2012-01-18T05:00:00.000
21;48;2011-08-30T04:00:00.000
21;580;2011-06-26T04:00:00.000
21;28;2011-06-12T04:00:00.000
21;579;2011-06-04T04:00:00.000
21;1004;2011-05-25T04:00:00.000
21;669;2011-05-25T04:00:00.000
21;2520;2011-05-17T04:00:00.000
21;2486;2011-05-08T04:00:00.000
21;534;2011-05-05T04:00:00.000
21;42;2011-04-28T04:00:00.000
21;7552;2011-04-24T04:00:00.000
21;235;2011-04-22T04:00:00.000
21;99;2011-04-19T04:00:00.000
47;22;2013-05-01T04:00:00.000
159;22;2012-02-05T05:00:00.000
24;22;2014-10-10T04:00:00.000
31;22;2012-12-19T05:00:00.000
44;22;2012-02-10T05:00:00.000
7603;22;2012-05-24T04:00:00.000
203;22;2011-11-11T05:00:00.000
26;22;2011-11-05T04:00:00.000
210;22;2011-08-18T04:00:00.000
165;22;2013-09-03T04:00:00.000
641;22;2013-02-26T05:00:00.000
196;22;2013-01-20T05:00:00.000
124;22;2012-11-14T05:00:00.000
306;22;2012-07-30T04:00:00.000
135;22;2012-01-31T05:00:00.000
108;22;2012-12-24T05:00:00.000
1023;22;2011-11-22T05:00:00.000
7565;22;2011-10-31T04:00:00.000
1638;22;2011-10-30T04:00:00.000
90;22;2012-08-19T04:00:00.000
131;22;2013-11-23T05:00:00.000
369;22;2013-03-20T04:00:00.000
2317;22;2013-02-15T05:00:00.000
61;22;2013-02-09T05:00:00.000
73;22;2014-05-05T04:00:00.000
7518;22;2012-10-14T04:00:00.000
2239;22;2012-08-21T04:00:00.000
106;22;2013-01-07T05:00:00.000
123;22;2012-06-06T04:00:00.000
589;22;2012-01-17T05:00:00.000
40;22;2011-11-15T05:00:00.000
681;22;2011-10-26T04:00:00.000
683;22;2011-10-22T04:00:00.000
735;22;2011-09-29T04:00:00.000
42;22;2012-08-19T04:00:00.000
39;22;2011-10-26T04:00:00.000
851;22;2011-09-02T04:00:00.000
152;22;2011-08-25T04:00:00.000
1132;22;2011-08-24T04:00:00.000
140;22;2011-08-07T04:00:00.000
295;22;2014-10-20T04:00:00.000
191;22;2014-05-05T04:00:00.000
2336;22;2014-04-30T04:00:00.000
253;22;2013-04-27T04:00:00.000
3134;22;2013-03-01T05:00:00.000
703;22;2013-02-15T05:00:00.000
491;22;2013-04-27T04:00:00.000
2310;22;2013-01-26T05:00:00.000
179;22;2013-01-07T05:00:00.000
145;22;2012-12-24T05:00:00.000
7555;22;2012-11-18T05:00:00.000
396;22;2012-11-09T05:00:00.000
205;22;2012-09-10T04:00:00.000
122;22;2012-08-20T04:00:00.000
103;22;2012-08-18T04:00:00.000
487;22;2012-07-23T04:00:00.000
347;22;2012-07-03T04:00:00.000
150;22;2012-07-03T04:00:00.000
38;22;2012-05-22T04:00:00.000
259;22;2012-05-07T04:00:00.000
1285;22;2012-04-28T04:00:00.000
2171;22;2012-02-04T05:00:00.000
70;22;2012-12-31T05:00:00.000
1301;22;2012-01-26T05:00:00.000
117;22;2012-04-15T04:00:00.000
257;22;2012-01-13T05:00:00.000
255;22;2012-01-10T05:00:00.000
1258;22;2012-01-10T05:00:00.000
1295;22;2012-01-09T05:00:00.000
685;22;2012-01-07T05:00:00.000
51;22;2012-01-03T05:00:00.000
2159;22;2012-01-01T05:00:00.000
156;22;2011-12-31T05:00:00.000
1736;22;2011-12-30T05:00:00.000
2817;22;2011-12-29T05:00:00.000
67;22;2011-11-12T05:00:00.000
346;22;2011-11-10T05:00:00.000
933;22;2011-10-29T04:00:00.000
7563;22;2011-10-27T04:00:00.000
2773;22;2011-10-24T04:00:00.000
284;22;2011-10-22T04:00:00.000
869;22;2011-10-03T04:00:00.000
1278;22;2011-09-10T04:00:00.000
2638;22;2011-09-09T04:00:00.000
2079;22;2011-09-09T04:00:00.000
452;22;2011-09-09T04:00:00.000
75;22;2011-09-03T04:00:00.000
539;22;2011-09-02T04:00:00.000
2119;22;2011-08-28T04:00:00.000
613;22;2011-08-17T04:00:00.000
7579;22;2012-04-08T04:00:00.000
170;22;2013-04-14T04:00:00.000
22;47;2012-09-26T04:00:00.000
22;23;2011-08-09T04:00:00.000
22;159;2012-02-05T05:00:00.000
22;302;2013-01-02T05:00:00.000
22;99;2012-09-10T04:00:00.000
22;70;2013-01-02T05:00:00.000
22;24;2013-05-15T04:00:00.000
22;39;2011-11-16T05:00:00.000
22;37;2012-07-30T04:00:00.000
22;1113;2012-09-15T04:00:00.000
22;203;2011-12-15T05:00:00.000
22;342;2013-10-11T04:00:00.000
22;196;2012-12-29T05:00:00.000
22;165;2012-09-25T04:00:00.000
22;145;2012-11-25T05:00:00.000
22;38;2013-01-02T05:00:00.000
22;306;2012-07-27T04:00:00.000
22;123;2013-10-08T04:00:00.000
22;272;2012-09-10T04:00:00.000
22;35;2012-02-11T05:00:00.000
22;135;2012-07-21T04:00:00.000
22;108;2013-01-02T05:00:00.000
22;90;2013-01-02T05:00:00.000
22;44;2013-01-02T05:00:00.000
22;210;2011-08-18T04:00:00.000
22;641;2013-02-26T05:00:00.000
22;188;2012-09-15T04:00:00.000
22;185;2013-01-02T05:00:00.000
22;66;2012-09-18T04:00:00.000
22;1023;2011-11-19T05:00:00.000
22;681;2011-10-29T04:00:00.000
22;284;2011-12-10T05:00:00.000
22;626;2011-09-29T04:00:00.000
22;26;2012-06-21T04:00:00.000
22;561;2013-11-22T05:00:00.000
22;369;2013-03-20T04:00:00.000
22;2317;2013-02-15T05:00:00.000
22;61;2013-02-09T05:00:00.000
22;179;2013-01-07T05:00:00.000
22;31;2012-12-29T05:00:00.000
22;73;2014-05-05T04:00:00.000
22;64;2012-12-05T05:00:00.000
22;7518;2012-10-21T04:00:00.000
22;122;2012-09-28T04:00:00.000
22;2239;2012-08-21T04:00:00.000
22;103;2012-11-09T05:00:00.000
22;150;2012-07-06T04:00:00.000
22;106;2013-01-07T05:00:00.000
22;189;2012-06-04T04:00:00.000
22;802;2012-09-06T04:00:00.000
22;133;2012-05-26T04:00:00.000
22;117;2012-01-23T05:00:00.000
22;589;2012-01-17T05:00:00.000
22;685;2012-01-17T05:00:00.000
22;51;2012-09-10T04:00:00.000
22;683;2011-10-27T04:00:00.000
22;101;2011-10-25T04:00:00.000
22;40;2011-11-15T05:00:00.000
22;42;2012-08-19T04:00:00.000
22;851;2011-09-02T04:00:00.000
22;1132;2011-08-24T04:00:00.000
22;152;2011-08-25T04:00:00.000
22;140;2011-08-07T04:00:00.000
22;295;2014-10-20T04:00:00.000
22;2336;2014-05-22T04:00:00.000
22;191;2014-05-05T04:00:00.000
22;2651;2013-11-22T05:00:00.000
22;253;2013-04-27T04:00:00.000
22;3134;2013-03-01T05:00:00.000
22;703;2013-02-15T05:00:00.000
22;29;2013-01-31T05:00:00.000
22;2310;2013-01-26T05:00:00.000
22;358;2013-01-25T05:00:00.000
22;424;2012-11-14T05:00:00.000
22;396;2012-11-09T05:00:00.000
22;2255;2012-10-03T04:00:00.000
22;593;2012-09-15T04:00:00.000
