Source;Target;start;end
56;2722;2023-10-22T21:45:06.177365;2023-10-31T18:35:26.177365
1207;3617;2023-10-26T10:24:02.177365;2023-11-13T11:50:28.177365
362;1300;2023-10-21T21:42:24.177365;2023-11-11T15:23:21.177365
2413;5560;2023-10-18T12:23:31.177365;2023-11-10T20:41:29.177365
4418;5726;2023-11-12T15:59:48.177365;2023-11-14T18:14:37.177365
66;4594;2023-10-21T19:12:51.177365;2023-11-02T09:08:58.177365
3117;4815;2023-10-23T06:37:46.177365;2023-11-03T08:04:04.177365
4129;4737;2023-11-06T16:59:54.177365;2023-11-07T11:49:03.177365
739;4579;2023-11-02T05:21:07.177365;2023-11-10T20:48:50.177365
2533;5639;2023-10-22T04:04:14.177365;2023-11-13T21:47:52.177365
749;3667;2023-10-30T23:41:21.177365;2023-11-10T07:04:27.177365
3306;3344;2023-11-02T20:19:46.177365;2023-11-12T03:38:01.177365
4953;5693;2023-10-21T13:15:58.177365;2023-11-05T21:26:43.177365
3417;5489;2023-11-12T04:41:24.177365;2023-11-13T14:43:37.177365
3660;4554;2023-11-01T00:44:46.177365;2023-11-13T01:31:09.177365
2501;5590;2023-10-17T20:51:15.177365;2023-11-01T09:28:43.177365
2520;2658;2023-10-27T12:49:37.177365;2023-11-02T21:24:40.177365
3136;5803;2023-11-01T03:24:16.177365;2023-11-07T01:45:16.177365
1796;3789;2023-10-25T10:19:59.177365;2023-10-26T16:55:46.177365
1920;5210;2023-11-10T09:12:11.177365;2023-11-14T17:01:52.177365
74;5905;2023-10-26T22:01:27.177365;2023-10-31T14:10:45.177365
2514;5769;2023-11-04T15:56:18.177365;2023-11-08T15:02:13.177365
1137;3489;2023-11-08T11:58:05.177365;2023-11-09T01:14:22.177365
1037;5592;2023-10-21T03:27:13.177365;2023-10-21T20:21:33.177365
369;5890;2023-11-08T00:49:59.177365;2023-11-09T05:10:50.177365
4160;5797;2023-11-06T04:38:30.177365;2023-11-10T11:32:02.177365
2141;3229;2023-10-28T11:46:19.177365;2023-11-04T17:05:05.177365
2437;3846;2023-11-04T10:39:31.177365;2023-11-09T12:08:34.177365
3723;3772;2023-11-11T01:52:18.177365;2023-11-14T17:02:25.177365
1305;4885;2023-11-12T09:25:56.177365;2023-11-13T20:42:18.177365
1150;5719;2023-11-02T14:41:18.177365;2023-11-08T19:04:13.177365
4917;5482;2023-10-26T16:49:22.177365;2023-11-01T01:28:43.177365
3411;3807;2023-10-23T22:49:31.177365;2023-11-09T23:02:49.177365
1340;2197;2023-10-18T01:01:57.177365;2023-10-31T21:34:29.177365
3007;5871;2023-10-28T17:42:28.177365;2023-10-30T00:53:39.177365
4913;5429;2023-11-07T13:01:01.177365;2023-11-11T21:12:20.177365
511;5431;2023-10-18T04:50:54.177365;2023-11-02T09:14:26.177365
1997;5033;2023-10-26T20:24:16.177365;2023-10-30T05:24:45.177365
3743;5710;2023-11-12T08:23:21.177365;2023-11-14T02:09:54.177365
2247;4318;2023-10-22T17:49:37.177365;2023-10-24T01:37:03.177365
377;5558;2023-11-08T22:18:22.177365;2023-11-12T03:21:28.177365
4180;2068;2023-10-15T23:04:02.177365;2023-10-19T12:29:04.177365
1796;3753;2023-11-02T18:48:40.177365;2023-11-08T06:06:07.177365
4598;5621;2023-11-02T09:37:11.177365;2023-11-13T06:29:51.177365
2524;2730;2023-11-06T19:56:41.177365;2023-11-11T14:12:08.177365
5750;5277;2023-11-04T02:49:36.177365;2023-11-10T18:00:36.177365
147;1918;2023-10-19T06:25:18.177365;2023-11-11T11:39:45.177365
2414;2828;2023-10-19T00:04:20.177365;2023-11-12T04:22:38.177365
4058;5142;2023-10-29T23:53:26.177365;2023-10-31T19:54:35.177365
169;3121;2023-11-07T13:33:47.177365;2023-11-14T16:20:02.177365
1128;769;2023-10-19T03:41:19.177365;2023-10-19T18:54:21.177365
531;5705;2023-11-11T22:15:53.177365;2023-11-12T09:26:11.177365
1284;2190;2023-10-23T13:32:35.177365;2023-11-02T09:40:58.177365
738;2638;2023-11-01T15:26:02.177365;2023-11-08T14:26:01.177365
4562;4795;2023-11-13T06:11:23.177365;2023-11-14T20:50:43.177365
2068;4078;2023-10-20T05:20:26.177365;2023-11-13T11:39:19.177365
1145;4193;2023-11-06T15:43:13.177365;2023-11-11T20:47:09.177365
3994;4071;2023-10-24T22:33:56.177365;2023-11-07T10:41:42.177365
567;4400;2023-11-08T21:52:37.177365;2023-11-12T19:39:54.177365
484;3583;2023-10-27T17:47:36.177365;2023-11-07T02:15:07.177365
1414;1825;2023-10-30T14:15:04.177365;2023-11-02T02:46:00.177365
843;1499;2023-10-29T13:40:19.177365;2023-11-06T10:11:40.177365
2320;5137;2023-11-01T14:51:03.177365;2023-11-14T09:36:22.177365
4120;5879;2023-10-24T10:12:21.177365;2023-11-08T14:32:30.177365
2527;2585;2023-11-11T04:25:25.177365;2023-11-11T07:33:51.177365
2773;4876;2023-10-27T06:33:45.177365;2023-11-08T19:44:19.177365
2999;4905;2023-10-28T02:40:06.177365;2023-11-13T21:33:22.177365
3714;5657;2023-10-19T15:05:26.177365;2023-11-04T16:40:53.177365
4992;2890;2023-10-25T18:33:10.177365;2023-10-27T22:21:54.177365
151;3004;2023-11-12T13:01:26.177365;2023-11-13T01:29:58.177365
1692;2485;2023-10-30T09:52:00.177365;2023-11-13T19:34:09.177365
1075;1815;2023-11-14T00:02:14.177365;2023-11-14T08:41:51.177365
1340;5584;2023-10-20T09:26:59.177365;2023-11-12T23:43:43.177365
4961;5392;2023-10-31T01:04:52.177365;2023-11-13T02:24:54.177365
1955;3509;2023-10-18T17:38:01.177365;2023-10-31T18:50:18.177365
412;4920;2023-11-10T13:24:40.177365;2023-11-12T07:38:35.177365
1043;5582;2023-11-05T03:50:22.177365;2023-11-14T17:34:34.177365
2386;4225;2023-11-05T22:06:52.177365;2023-11-06T16:31:28.177365
4793;5268;2023-11-04T09:11:39.177365;2023-11-05T02:20:46.177365
253;5089;2023-10-28T02:44:54.177365;2023-11-06T22:56:22.177365
901;4333;2023-11-02T19:09:18.177365;2023-11-12T09:34:24.177365
4217;5321;2023-10-17T10:10:51.177365;2023-11-05T22:12:46.177365
648;3910;2023-10-31T15:31:49.177365;2023-11-06T16:18:27.177365
2919;4029;2023-11-09T19:57:17.177365;2023-11-14T13:55:29.177365
3479;3537;2023-10-24T19:28:31.177365;2023-11-09T19:14:29.177365
640;4023;2023-11-08T22:58:45.177365;2023-11-09T18:44:55.177365
516;1400;2023-11-03T09:56:56.177365;2023-11-03T20:15:11.177365
536;4962;2023-10-19T15:24:47.177365;2023-10-26T00:49:44.177365
464;2009;2023-11-01T11:08:07.177365;2023-11-11T11:07:02.177365
4985;5889;2023-11-11T01:01:59.177365;2023-11-14T17:03:29.177365
191;3583;2023-10-31T11:28:00.177365;2023-11-10T19:20:20.177365
869;4347;2023-11-01T05:38:14.177365;2023-11-01T19:44:06.177365
2314;3492;2023-11-05T17:22:38.177365;2023-11-12T12:49:19.177365
1142;2230;2023-10-17T02:20:47.177365;2023-10-29T04:16:56.177365
709;4698;2023-11-12T16:17:12.177365;2023-11-13T09:19:07.177365
210;1474;2023-11-07T18:14:58.177365;2023-11-08T20:49:35.177365
4789;5718;2023-10-23T12:42:43.177365;2023-10-26T23:02:14.177365
1969;4620;2023-10-17T23:43:12.177365;2023-11-05T02:58:15.177365
1248;1602;2023-11-05T18:25:57.177365;2023-11-11T20:59:55.177365
3721;4938;2023-10-16T16:36:11.177365;2023-10-27T06:44:51.177365
603;3335;2023-11-13T01:31:45.177365;2023-11-14T20:26:43.177365
3513;4125;2023-11-09T18:39:20.177365;2023-11-12T21:34:35.177365
2757;5305;2023-10-30T04:07:55.177365;2023-11-06T03:58:47.177365
3913;1003;2023-10-24T03:06:35.177365;2023-10-30T18:56:35.177365
4410;4587;2023-11-12T18:04:43.177365;2023-11-14T14:01:47.177365
503;4340;2023-10-22T00:30:08.177365;2023-11-03T21:46:35.177365
3743;4488;2023-10-19T09:33:02.177365;2023-11-09T12:43:41.177365
1474;4285;2023-10-20T16:25:18.177365;2023-11-04T18:01:31.177365
4542;4601;2023-11-14T03:47:17.177365;2023-11-14T09:09:30.177365
630;2706;2023-11-04T03:33:33.177365;2023-11-12T10:41:57.177365
558;2584;2023-11-03T08:46:07.177365;2023-11-09T11:52:55.177365
5016;5800;2023-11-06T20:42:00.177365;2023-11-13T10:29:25.177365
2040;3008;2023-10-17T09:29:44.177365;2023-10-18T00:45:51.177365
143;632;2023-11-06T05:09:22.177365;2023-11-10T16:35:39.177365
3793;4878;2023-11-04T09:52:36.177365;2023-11-10T01:48:20.177365
598;3331;2023-11-03T17:50:36.177365;2023-11-11T05:10:25.177365
3081;4917;2023-10-20T18:07:21.177365;2023-10-25T15:46:10.177365
18;191;2023-11-05T00:18:45.177365;2023-11-12T19:37:23.177365
393;5066;2023-10-18T09:05:20.177365;2023-11-06T09:17:34.177365
2094;3035;2023-11-03T20:24:49.177365;2023-11-06T08:43:45.177365
2454;3950;2023-10-26T10:08:06.177365;2023-10-28T12:25:05.177365
3974;3981;2023-11-14T10:43:06.177365;2023-11-14T17:28:53.177365
1711;5726;2023-11-07T16:38:52.177365;2023-11-14T01:03:10.177365
4418;5495;2023-11-07T16:12:42.177365;2023-11-12T23:27:30.177365
5221;5319;2023-10-18T01:59:37.177365;2023-10-23T22:09:41.177365
1674;2629;2023-10-18T09:08:11.177365;2023-10-28T17:14:53.177365
3576;5325;2023-11-11T15:11:11.177365;2023-11-13T01:10:30.177365
2088;3421;2023-11-09T23:23:17.177365;2023-11-13T19:01:51.177365
1547;2524;2023-10-22T08:07:41.177365;2023-11-03T03:26:47.177365
1142;4121;2023-11-14T15:11:20.177365;2023-11-14T20:05:30.177365
2680;5317;2023-11-02T03:04:20.177365;2023-11-05T10:20:47.177365
2639;5388;2023-11-14T09:08:55.177365;2023-11-14T17:36:08.177365
746;5870;2023-10-18T04:04:25.177365;2023-10-24T08:23:59.177365
1864;3561;2023-10-26T04:20:43.177365;2023-10-26T07:37:31.177365
2298;4011;2023-11-11T18:36:46.177365;2023-11-14T19:59:25.177365
1127;4857;2023-10-19T18:03:08.177365;2023-11-04T06:20:52.177365
1075;3303;2023-10-29T08:50:58.177365;2023-11-09T16:32:22.177365
3132;4244;2023-11-03T08:30:34.177365;2023-11-05T03:28:04.177365
3662;4749;2023-11-01T13:02:38.177365;2023-11-05T10:16:26.177365
2760;5517;2023-11-01T06:01:16.177365;2023-11-06T04:34:17.177365
581;739;2023-10-17T18:00:18.177365;2023-11-14T00:17:46.177365
1846;4692;2023-10-28T18:35:05.177365;2023-11-11T11:54:03.177365
4700;5125;2023-11-05T23:30:53.177365;2023-11-06T08:41:21.177365
4314;4768;2023-11-05T23:43:34.177365;2023-11-12T20:16:11.177365
108;5779;2023-10-17T13:57:05.177365;2023-10-19T03:16:51.177365
3559;2961;2023-10-24T09:51:17.177365;2023-11-04T04:24:06.177365
4100;2798;2023-10-16T13:01:53.177365;2023-11-05T09:19:22.177365
5067;4398;2023-10-30T10:24:38.177365;2023-11-13T20:11:02.177365
3298;5800;2023-11-06T18:43:51.177365;2023-11-10T17:52:52.177365
2294;2388;2023-10-16T12:49:04.177365;2023-11-13T10:13:36.177365
72;3087;2023-10-30T13:55:29.177365;2023-11-08T22:49:09.177365
2658;5899;2023-10-20T02:12:45.177365;2023-10-24T07:00:03.177365
2546;5584;2023-11-08T15:46:44.177365;2023-11-10T04:39:18.177365
2851;4028;2023-11-01T15:09:22.177365;2023-11-13T23:38:02.177365
79;4166;2023-10-23T19:48:46.177365;2023-11-04T18:13:43.177365
710;1201;2023-11-11T13:24:18.177365;2023-11-12T05:00:11.177365
175;1581;2023-11-09T07:51:40.177365;2023-11-10T09:34:36.177365
2723;3313;2023-11-02T17:28:24.177365;2023-11-09T11:22:50.177365
3237;1964;2023-10-18T08:31:55.177365;2023-10-19T00:12:04.177365
1453;1595;2023-10-16T16:25:43.177365;2023-11-14T04:18:20.177365
4874;4916;2023-10-18T05:22:39.177365;2023-10-25T08:31:36.177365
2254;3074;2023-10-22T00:48:43.177365;2023-11-07T11:06:40.177365
719;2715;2023-10-17T22:29:10.177365;2023-11-14T09:54:55.177365
493;3751;2023-11-14T17:52:29.177365;2023-11-14T19:42:17.177365
706;958;2023-11-09T17:46:48.177365;2023-11-13T02:53:56.177365
619;3504;2023-10-29T10:01:44.177365;2023-11-09T16:55:43.177365
3220;4120;2023-10-16T04:12:40.177365;2023-11-02T20:25:31.177365
188;2017;2023-11-12T20:39:22.177365;2023-11-13T17:39:47.177365
2257;5026;2023-11-11T17:11:08.177365;2023-11-14T16:07:57.177365
435;3995;2023-11-05T01:50:59.177365;2023-11-08T12:37:49.177365
2389;3752;2023-11-08T22:43:48.177365;2023-11-13T04:02:27.177365
155;1006;2023-10-28T00:25:34.177365;2023-11-08T13:29:35.177365
671;2805;2023-10-17T05:27:26.177365;2023-11-01T10:13:41.177365
156;4634;2023-11-03T02:50:53.177365;2023-11-08T15:38:34.177365
2216;4057;2023-10-21T18:33:07.177365;2023-11-08T07:37:28.177365
2690;5701;2023-10-20T21:01:28.177365;2023-10-30T01:09:36.177365
12;3867;2023-11-09T00:02:49.177365;2023-11-11T23:14:30.177365
1678;2666;2023-11-14T20:02:51.177365;2023-11-14T20:27:51.177365
1015;1288;2023-10-25T18:43:13.177365;2023-11-04T09:00:23.177365
4766;5625;2023-11-11T02:42:04.177365;2023-11-11T21:58:42.177365
1649;3638;2023-10-23T00:08:59.177365;2023-10-29T21:17:33.177365
750;2365;2023-11-03T19:51:25.177365;2023-11-12T10:09:02.177365
261;5162;2023-11-08T01:26:06.177365;2023-11-08T07:49:34.177365
2327;3763;2023-11-01T17:08:41.177365;2023-11-08T15:12:13.177365
1087;2111;2023-10-30T05:24:12.177365;2023-11-05T23:46:46.177365
4621;4845;2023-10-19T10:38:00.177365;2023-10-23T16:44:05.177365
2160;2394;2023-10-23T20:35:56.177365;2023-11-11T01:18:53.177365
200;440;2023-10-31T11:58:55.177365;2023-11-01T13:37:14.177365
577;5906;2023-10-28T19:40:18.177365;2023-11-05T00:36:21.177365
2744;5871;2023-10-16T12:00:32.177365;2023-10-27T11:14:07.177365
2630;4974;2023-11-04T17:34:55.177365;2023-11-11T09:42:06.177365
734;4627;2023-10-17T22:22:45.177365;2023-10-20T12:54:42.177365
2745;5355;2023-10-20T01:41:53.177365;2023-10-22T05:03:06.177365
2690;3144;2023-11-02T11:25:50.177365;2023-11-14T04:33:10.177365
1356;4200;2023-11-10T22:21:14.177365;2023-11-11T14:03:16.177365
349;1774;2023-10-30T12:53:32.177365;2023-11-04T14:20:18.177365
4125;4953;2023-11-14T18:17:46.177365;2023-11-14T19:06:31.177365
5095;5665;2023-10-31T11:39:23.177365;2023-11-08T06:44:13.177365
1268;4032;2023-10-31T16:57:20.177365;2023-11-06T15:05:11.177365
1689;5882;2023-10-31T19:31:57.177365;2023-11-09T13:57:27.177365
991;3156;2023-10-25T19:37:31.177365;2023-11-12T09:44:34.177365
3166;4280;2023-10-25T22:27:45.177365;2023-11-06T16:57:22.177365
3387;3887;2023-11-07T12:25:18.177365;2023-11-12T02:54:34.177365
462;1112;2023-10-30T04:43:23.177365;2023-11-12T06:45:00.177365
126;3474;2023-10-17T10:22:51.177365;2023-10-23T23:45:29.177365
551;2961;2023-11-11T17:31:57.177365;2023-11-12T13:40:56.177365
3594;4125;2023-10-24T14:16:14.177365;2023-11-04T18:39:38.177365
4587;5051;2023-10-28T13:56:29.177365;2023-11-11T20:42:14.177365
1707;4694;2023-11-14T14:53:03.177365;2023-11-14T16:40:56.177365
147;1037;2023-11-13T09:54:17.177365;2023-11-14T04:56:54.177365
1983;5684;2023-11-04T15:43:35.177365;2023-11-13T23:10:09.177365
469;5867;2023-10-25T21:26:31.177365;2023-10-30T21:22:13.177365
2863;4459;2023-11-06T13:18:04.177365;2023-11-12T11:29:10.177365
1731;1774;2023-11-05T18:06:08.177365;2023-11-07T01:10:22.177365
2900;4367;2023-11-10T03:30:39.177365;2023-11-14T18:32:22.177365
2041;4160;2023-11-10T18:33:36.177365;2023-11-14T12:31:28.177365
3335;5701;2023-11-11T03:17:13.177365;2023-11-11T12:16:02.177365
2561;3977;2023-11-03T08:25:23.177365;2023-11-03T16:05:42.177365
1396;1965;2023-10-26T23:22:03.177365;2023-11-14T07:00:40.177365
2698;4391;2023-11-07T05:39:02.177365;2023-11-07T06:06:34.177365
3273;3595;2023-10-29T07:54:14.177365;2023-11-13T07:23:45.177365
1690;1785;2023-10-23T02:18:30.177365;2023-10-23T13:08:09.177365
430;1491;2023-11-03T11:23:23.177365;2023-11-13T23:17:38.177365
709;3751;2023-10-28T06:10:55.177365;2023-11-01T17:47:40.177365
4740;5333;2023-11-11T08:27:20.177365;2023-11-12T09:22:47.177365
191;2164;2023-11-03T06:06:21.177365;2023-11-12T06:20:51.177365
1971;3229;2023-10-31T08:51:55.177365;2023-11-05T10:32:47.177365
1931;2527;2023-10-23T09:54:57.177365;2023-11-08T19:36:21.177365
3356;3452;2023-10-30T09:26:26.177365;2023-11-02T22:50:55.177365
3593;2992;2023-11-06T13:49:00.177365;2023-11-09T18:49:04.177365
997;2105;2023-10-22T12:20:38.177365;2023-10-23T23:20:46.177365
5109;5801;2023-11-10T18:57:29.177365;2023-11-11T02:28:00.177365
2863;5882;2023-10-19T01:32:39.177365;2023-10-21T00:20:02.177365
1140;1290;2023-10-24T19:21:47.177365;2023-11-02T03:06:46.177365
1703;5015;2023-10-26T10:24:21.177365;2023-10-31T23:42:13.177365
4965;4012;2023-10-27T06:38:01.177365;2023-10-28T13:10:16.177365
4253;5855;2023-10-22T17:21:52.177365;2023-10-22T17:35:34.177365
2817;4796;2023-10-30T19:09:18.177365;2023-11-04T22:12:55.177365
3622;4033;2023-11-11T12:07:39.177365;2023-11-13T08:43:53.177365
847;2773;2023-10-29T20:47:16.177365;2023-11-13T17:17:22.177365
3103;2853;2023-11-04T21:24:29.177365;2023-11-11T15:08:16.177365
2388;5209;2023-10-19T05:32:54.177365;2023-11-10T06:45:08.177365
1954;3784;2023-11-08T11:45:56.177365;2023-11-09T06:12:22.177365
2366;2924;2023-10-20T12:03:46.177365;2023-11-13T12:20:17.177365
1318;5643;2023-11-13T12:29:19.177365;2023-11-14T16:22:24.177365
912;3569;2023-10-28T06:09:32.177365;2023-11-11T18:43:20.177365
3369;5065;2023-10-16T16:31:12.177365;2023-10-27T11:01:37.177365
2554;3684;2023-10-22T09:00:32.177365;2023-11-02T22:38:31.177365
1140;3101;2023-10-27T21:35:05.177365;2023-11-14T09:29:32.177365
314;4530;2023-10-18T09:36:06.177365;2023-10-25T06:39:48.177365
1456;3983;2023-11-03T18:03:56.177365;2023-11-05T00:39:02.177365
423;3311;2023-11-02T04:17:47.177365;2023-11-03T05:36:15.177365
1339;1973;2023-11-02T02:39:31.177365;2023-11-08T02:17:40.177365
2834;5867;2023-10-25T13:35:46.177365;2023-11-05T05:59:45.177365
2738;4972;2023-10-29T20:04:31.177365;2023-11-14T15:06:49.177365
2379;3229;2023-10-24T07:39:13.177365;2023-11-03T08:52:48.177365
4589;1881;2023-11-12T07:44:22.177365;2023-11-14T19:31:56.177365
2322;4465;2023-10-22T03:29:07.177365;2023-11-07T11:00:09.177365
98;1466;2023-11-08T08:14:03.177365;2023-11-12T15:45:52.177365
4274;4444;2023-10-25T11:36:15.177365;2023-10-31T16:58:19.177365
2156;3068;2023-11-09T04:18:55.177365;2023-11-13T09:21:48.177365
2380;3956;2023-10-23T05:43:49.177365;2023-11-10T11:00:01.177365
2960;4326;2023-11-03T20:15:36.177365;2023-11-09T13:56:21.177365
1285;1285;2023-10-19T23:28:15.177365;2023-10-28T10:27:55.177365
938;2041;2023-10-25T18:42:43.177365;2023-11-06T22:51:14.177365
1932;3597;2023-10-25T15:22:45.177365;2023-11-08T03:02:21.177365
3027;4541;2023-10-27T04:08:08.177365;2023-11-09T07:48:32.177365
259;1292;2023-11-09T00:53:35.177365;2023-11-12T01:51:36.177365
175;5157;2023-10-17T02:54:14.177365;2023-11-02T12:26:05.177365
880;4972;2023-10-16T10:19:21.177365;2023-10-30T09:08:56.177365
3184;3626;2023-11-13T06:07:21.177365;2023-11-13T11:42:35.177365
2525;2575;2023-10-19T10:59:21.177365;2023-11-01T01:43:44.177365
3148;3739;2023-10-30T15:55:21.177365;2023-10-31T21:36:46.177365
309;1595;2023-10-17T05:12:33.177365;2023-11-05T11:37:38.177365
26;5590;2023-11-02T18:51:03.177365;2023-11-11T02:59:58.177365
147;3339;2023-10-29T14:16:07.177365;2023-11-07T21:13:52.177365
237;3101;2023-10-24T17:39:55.177365;2023-11-13T13:38:11.177365
568;1025;2023-11-08T14:38:14.177365;2023-11-11T06:28:02.177365
3306;4041;2023-11-14T00:27:35.177365;2023-11-14T05:33:22.177365
499;4023;2023-11-07T23:49:06.177365;2023-11-12T02:22:47.177365
84;1613;2023-10-23T18:54:19.177365;2023-11-04T04:28:40.177365
1372;4766;2023-10-30T20:04:35.177365;2023-11-06T05:01:12.177365
2364;3405;2023-11-03T18:32:42.177365;2023-11-12T14:07:55.177365
1610;3796;2023-10-27T09:22:30.177365;2023-11-08T19:25:17.177365
1172;5644;2023-10-23T10:51:05.177365;2023-11-10T10:21:12.177365
1409;3000;2023-10-31T10:54:15.177365;2023-11-01T06:21:43.177365
2612;878;2023-10-18T05:21:39.177365;2023-11-13T00:49:40.177365
734;4872;2023-10-23T02:11:53.177365;2023-11-11T08:58:20.177365
1154;5799;2023-10-25T01:45:30.177365;2023-11-05T01:33:08.177365
1239;3541;2023-11-02T08:05:11.177365;2023-11-13T20:29:01.177365
367;1291;2023-10-30T13:18:29.177365;2023-11-04T01:20:03.177365
3110;4972;2023-11-02T17:08:27.177365;2023-11-11T10:52:50.177365
1092;1825;2023-11-12T11:48:45.177365;2023-11-14T05:20:56.177365
4540;5564;2023-10-17T06:32:09.177365;2023-11-12T22:51:28.177365
3356;2673;2023-10-18T12:03:53.177365;2023-10-26T21:03:45.177365
5279;5618;2023-10-20T21:43:58.177365;2023-10-27T12:29:07.177365
1575;2371;2023-10-18T13:56:30.177365;2023-10-27T20:38:50.177365
3193;4653;2023-10-28T22:07:52.177365;2023-11-09T22:29:22.177365
2283;2703;2023-11-03T15:22:26.177365;2023-11-06T19:22:01.177365
724;5679;2023-11-07T01:19:07.177365;2023-11-13T04:35:11.177365
3817;4761;2023-11-10T11:32:07.177365;2023-11-11T11:41:49.177365
1761;3185;2023-10-17T12:01:26.177365;2023-10-19T22:33:02.177365
1680;2996;2023-10-24T13:34:59.193000;2023-11-04T19:40:33.193000
2839;4346;2023-11-13T20:51:37.193000;2023-11-14T19:53:51.193000
3409;4406;2023-10-28T17:01:47.193000;2023-10-29T12:09:13.193000
3717;4016;2023-11-02T19:08:02.193000;2023-11-14T06:19:11.193000
210;603;2023-10-30T14:08:05.193000;2023-11-08T06:41:45.193000
1005;2698;2023-11-01T12:43:18.193000;2023-11-08T12:03:41.193000
885;1224;2023-10-18T05:42:42.193000;2023-10-31T06:30:25.193000
3568;5787;2023-10-29T07:37:21.193000;2023-10-29T11:46:48.193000
1864;5714;2023-10-28T10:14:49.193000;2023-11-09T09:52:59.193000
3007;4602;2023-11-07T11:07:35.193000;2023-11-08T22:13:44.193000
3260;5885;2023-11-14T02:36:51.193000;2023-11-14T03:09:10.193000
460;4068;2023-10-24T03:52:14.193000;2023-11-09T11:12:07.193000
213;540;2023-11-11T14:13:54.193000;2023-11-12T17:23:38.193000
516;2619;2023-10-19T03:03:30.193000;2023-10-30T15:31:01.193000
1654;282;2023-10-31T12:37:04.193000;2023-11-10T01:37:16.193000
4135;5638;2023-11-02T14:26:14.193000;2023-11-05T16:30:51.193000
2051;5154;2023-11-03T08:06:34.193000;2023-11-10T05:51:10.193000
1817;1864;2023-11-11T14:34:19.193000;2023-11-12T10:41:32.193000
2386;4244;2023-10-21T20:13:55.193000;2023-10-22T19:34:58.193000
692;3752;2023-11-09T14:04:17.193000;2023-11-10T22:08:00.193000
919;4753;2023-10-23T03:51:44.193000;2023-10-25T06:31:47.193000
2386;3885;2023-10-29T04:53:35.193000;2023-11-10T13:15:32.193000
127;2087;2023-11-06T04:25:52.193000;2023-11-13T06:43:47.193000
1370;3160;2023-10-23T09:39:36.193000;2023-11-10T17:31:38.193000
