Source;Target;X;Y
175;3042;-1487.1133;-294.7636
3308;3752;1692.1505;-1394.7811
668;5388;531.7752;-485.91516
2929;5701;-1675.2252;-1339.2831
2450;2709;-1391.9214;548.48486
1676;5866;-1022.39294;2536.3684
3094;4217;-1026.1403;135.19385
397;2590;1650.0256;704.09143
1526;4844;-1640.7697;-1061.8623
815;4878;-1870.6044;-1452.3391
1288;3617;-1524.6982;-333.69318
937;1690;-439.89642;1646.2386
2688;4362;-662.73724;-329.77203
5000;5644;2665.3525;-135.42038
4992;2540;-1609.7666;2089.2048
3288;3667;2530.6167;255.15237
2153;4570;-983.9966;-1261.1744
3042;4150;-1458.5176;-277.12347
4661;5867;1843.7488;-2733.4666
72;1675;-1387.3267;2471.1106
2105;5001;-791.6519;-968.95734
1908;2354;1775.0656;-543.8457
3599;4214;1618.5446;-655.5684
4901;5636;-1783.7173;-1363.1237
1148;4087;1857.1357;-2789.8337
433;3413;131.2908;2590.9634
1662;3318;1137.3489;987.00415
361;4244;1736.8649;-2796.9158
2160;5900;1806.935;-1226.2609
2957;3395;-325.7014;266.25995
4032;5643;-1403.2952;-1218.8428
837;4406;-1496.1736;-1362.7114
631;4097;2656.5107;-57.798824
1649;3236;-3309.597;880.0913
2332;3677;463.57214;-1184.1165
919;4426;2644.601;107.42703
74;334;-92.04527;868.1782
1651;5421;-1775.9604;-1418.0748
5091;5800;159.77599;467.02383
1651;3336;-1775.9604;-1418.0748
727;2160;1826.2068;-1251.7288
190;4005;-547.14056;1588.3806
3986;4894;1231.8291;1013.24786
1909;3929;-1360.8104;2458.583
1093;1407;1636.5046;-2730.5298
4622;5079;-1433.1409;-1110.3861
3219;3263;-1731.0334;-1203.3099
2013;4036;1852.8312;-1157.0726
3039;3048;1928.8823;876.8567
3833;4353;2580.3423;-119.2714
2366;2746;2398.2698;1.5506124
1849;4197;-1387.0764;2411.278
3453;4726;848.9473;-337.67224
1614;4096;-290.70773;1420.0642
2230;4749;-1372.1102;2533.5574
699;5341;134.5188;84.62403
2330;5417;1664.1741;-1328.1791
4160;5124;-1508.1709;-1296.8649
2143;4307;2134.7644;-60.611958
98;3263;-1348.9126;2304.3767
4204;3627;-1670.5709;-1260.9716
3668;4906;2452.8088;-106.29282
3704;3748;83.71227;2596.945
2708;5799;1834.7174;-2628.2402
1538;3541;1638.5415;-2705.072
3233;5902;2553.115;1417.0264
98;1067;-1348.9126;2304.3767
1600;3326;873.247;209.64001
579;541;-344.5609;1488.6715
3281;5310;-1675.8309;-1502.322
1639;1374;2587.353;377.54553
1882;2604;1860.9371;520.1006
3883;4185;-1208.8201;2546.13
521;675;2505.0388;-17.669134
544;3079;1723.2247;-2493.347
3271;4585;-1822.0942;147.73209
1592;3580;1943.9333;105.80155
1033;5879;1660.8273;-2725.681
3337;4419;-295.97272;-486.6003
4070;4670;1809.3842;-588.85333
1288;5480;-1524.6982;-333.69318
2452;3129;1143.3256;-389.52313
247;461;163.15814;787.1725
3451;4602;-1867.9711;-1498.1113
581;1042;1091.0406;2510.9773
1196;4906;-148.57379;-1965.1929
1709;3176;-1459.8325;-1343.6746
371;1707;1817.8745;-2605.9226
503;598;-1420.7197;-186.82605
1093;4409;1636.5046;-2730.5298
1632;4870;-1397.7102;2334.1
1769;4898;934.05176;-4695.328
710;4447;2626.4832;43.300488
2026;2453;-1023.34393;-1251.5466
2072;5055;-389.6101;1747.8304
2314;2426;1603.7659;-2601.5952
1920;4748;-3376.5994;914.12274
4204;1474;-1670.5709;-1260.9716
1864;2855;-1125.9952;-202.09186
4427;5489;-1584.3566;-1371.8541
1414;2770;-1715.9083;-1525.1558
123;3110;-1626.1979;-1497.008
784;5724;853.97784;-2326.7454
3269;3707;-252.60065;472.5931
1616;769;725.03143;80.876305
1843;4220;-514.98047;-652.9662
848;3665;-1156.4734;2531.881
155;5848;363.45453;2752.5286
1371;3709;-1806.9711;-1536.2067
346;3202;2678.2466;160.73369
2741;4954;180.79778;2663.513
3881;4233;1824.7336;-515.8536
1145;2034;-546.5624;1432.5363
1849;3099;-1387.0764;2411.278
1190;3888;770.4129;-1112.7579
3578;5346;-1484.2661;-226.32216
1793;3799;-1180.4186;-164.62787
1506;5800;401.2819;1034.0912
4108;5769;196.66856;2535.5325
1864;3085;-1125.9952;-202.09186
837;2535;-1496.1736;-1362.7114
722;5666;1026.6003;1713.4747
3720;4076;-1548.5234;-326.16034
389;442;-631.3044;-328.60074
130;2777;-496.73828;91.98562
495;3202;2671.9373;184.38585
1159;1708;2708.9817;-115.63896
1232;3546;-125.06489;-726.6458
2890;3256;-1606.1653;2130.6077
2116;5263;-1305.2031;2528.8853
2239;2356;11.62442;-226.9459
3536;3801;-1531.8049;-1423.5343
3949;5612;1827.0101;799.63763
3580;5252;2236.3704;185.39333
1613;3391;1285.7711;1135.355
5605;5666;849.7451;1639.2775
705;967;1090.2253;604.6686
1065;3299;-594.4389;-908.31384
1712;3991;2471.5486;-26.41332
1344;3374;-1501.1912;2421.0337
1493;3743;1447.6576;1230.1857
1364;2693;-959.9989;277.10828
555;3045;976.0189;-1881.3014
3363;5414;-1593.2756;-1258.6176
2633;4506;1714.1688;1332.116
1366;1003;-269.8189;599.52435
1249;5538;1821.1646;-1437.0177
3319;5772;-1326.6411;-241.56705
735;1529;1397.1052;1228.6759
2402;5560;1654.0443;-1463.0408
477;3794;125.285995;1007.63525
218;2253;-148.64278;488.43314
2363;3313;1717.3546;-2736.2488
2861;5317;606.4098;355.26825
2969;5374;1115.3396;-1632.4458
3799;5441;-1030.1443;-367.36276
3335;5277;-1647.1648;-1541.0581
873;3630;1673.8313;-1300.9252
371;4718;1817.8745;-2605.9226
1864;2618;-1125.9952;-202.09186
55;1500;-1320.3861;2580.7092
3008;4105;-3427.5955;856.896
1096;1939;429.86978;-84.34976
0;876;-1013.84;2405.4312
1077;1374;180.20564;158.82895
2385;5790;-1508.1783;56.94781
2572;4972;-1617.6105;-1469.5156
549;5682;-777.72;-1237.4727
727;5584;1826.2068;-1251.7288
2736;3094;-580.0755;1478.4607
470;5158;-1283.542;2729.794
2061;5473;562.682;-668.94666
112;2336;2424.5242;222.28487
4249;5099;2548.0547;34.0031
1717;4726;270.16476;-576.4319
316;2342;1242.8407;2540.8303
503;4279;-1420.7197;-186.82605
464;3732;-1466.9487;-203.85577
2204;3599;1822.8041;-648.43134
5235;1230;1215.7404;-1626.6128
1987;4621;1311.2638;-348.19238
2108;2908;1591.061;-428.7847
3087;2644;-1291.4628;2407.7004
4747;4932;1685.4863;-2604.038
4619;1923;-50.12041;-603.19617
726;2883;-1538.7758;-1320.035
2677;5612;1667.4132;998.19226
1756;1825;-1845.5609;-1556.1985
2536;3721;2365.4001;-2171.8477
2634;5819;-639.23035;1529.0208
1891;4044;-354.80072;649.1326
2824;4873;-101.83023;-384.80322
3363;5416;-1593.2756;-1258.6176
202;4081;-1866.8036;-679.12714
2764;4293;-1617.3403;1874.1995
2111;5888;1707.7207;-2579.6497
5441;5520;-1358.9792;-1015.5054
98;297;-1348.9126;2304.3767
4193;5718;-624.5511;1440.5499
516;1414;-1587.8704;-1451.6202
2629;4602;-1409.4729;-1441.2347
3087;3377;-1291.4628;2407.7004
480;3242;-1420.1366;2463.0796
1067;1796;-1274.2738;2438.1636
1198;4195;-1242.2206;115.3987
2548;2825;1578.5719;1260.5732
3172;1374;1737.7598;-86.37255
811;3549;-1935.2976;185.94144
2054;1698;410.90347;3277.346
3714;2791;-1833.6162;-1506.329
4032;4602;-1403.2952;-1218.8428
1604;2698;1799.9154;-505.56622
3263;4032;-1616.966;2.7043417
1581;1930;-1583.1033;-452.71335
55;2435;-1320.3861;2580.7092
3140;4047;-1340.6096;2538.6777
2600;4155;-1338.6543;2637.3906
721;5218;2647.093;308.72177
1159;4609;2708.9817;-115.63896
969;4410;1122.4354;2496.2239
629;5291;2715.567;-145.25851
2060;5734;1748.5771;-1301.4136
2034;2565;-481.31845;1475.0751
3368;5851;2399.8066;-2082.9114
769;5739;721.51434;161.73776
4466;4877;2438.7183;-29.129358
155;1698;363.45453;2752.5286
26;2958;-1252.5046;-184.93953
2797;3273;1605.7599;-1013.4995
3603;5357;-367.63525;1716.1198
56;4876;474.1552;-1008.03815
4523;4978;-792.2341;1987.8895
4851;5800;761.092;-349.49878
3595;4296;1677.7256;-1106.0636
3709;4622;-1822.538;-1453.4457
3324;5691;-1693.466;-1192.137
108;3162;-1631.3109;1983.5005
400;503;-1591.0496;-198.6887
3665;5111;-1281.5546;2513.2568
4155;5093;-1217.6948;2661.4856
394;3558;505.2206;194.47435
138;4978;-1045.8185;2474.3176
1102;1846;-831.64294;-1211.3291
5360;4453;-3884.6821;4111.036
39;2534;1180.5792;2501.74
1651;5076;-1775.9604;-1418.0748
2839;5833;1208.6804;2489.1426
648;1332;1664.364;-503.32547
3004;5539;-638.82214;-538.45526
1388;5457;-331.4732;325.22836
5562;5489;-1043.2585;-1302.3419
2547;2770;-1541.8013;-1209.0243
85;4760;2719.0198;11.988459
175;176;-1487.1133;-294.7636
2386;3448;1625.2435;-2634.4675
1400;5638;-1594.3917;-1418.3286
2815;4918;1653.5021;-1366.6619
2395;3027;487.9647;3266.7883
1597;4071;1791.3003;-856.5997
2612;4967;-509.35266;1533.1704
516;4964;-1587.8704;-1451.6202
1827;4302;21.440924;-488.04144
2059;5076;-1344.8225;-1067.0013
4875;5066;-456.13422;-180.34909
641;1093;1730.1926;-2642.3123
3914;4423;1613.7266;-2794.4927
3522;5708;-3476.5557;994.6363
3955;5557;-385.47794;1567.7473
1471;5642;1916.7476;794.095
147;4775;1688.589;-2658.66
1493;1569;1447.6576;1230.1857
2448;5729;-169.44824;1485.2172
790;2437;2341.5527;128.96648
2151;2972;-155.2168;-845.96606
950;4299;-3360.0107;893.927
2690;4906;-1461.0887;-1394.321
609;1443;-1543.7076;-945.6183
1576;2630;-1973.7135;-526.43115
1578;4033;-1054.6956;2528.1929
1976;5574;-1608.1477;2055.0593
1371;2515;-1806.9711;-1536.2067
1452;4676;1308.1707;1294.8733
1716;2155;944.8185;-2395.457
2366;5644;2398.2698;1.5506124
617;1747;-1560.5305;-202.4927
1511;2522;-325.1147;1673.1104
2669;4874;-1571.6007;43.2171
2694;4557;-62.861397;1582.2076
3052;617;-1349.7251;-336.853
4406;4831;-1514.9977;-1118.3286
1686;4378;-1550.3088;-1262.731
1569;2439;1411.4822;1177.9702
2324;3547;-1576.8671;-252.92343
2202;3452;-296.15335;1911.8296
10;5708;-3506.9783;1035.0269
877;2445;-1584.4083;-1572.9265
3570;4698;2771.4932;-33.334175
686;5396;1682.1411;-1258.5292
4530;4825;1740.4945;-616.852
196;3655;886.8356;-4668.3735
4296;4627;1837.8542;-1225.8799
2298;5871;-1549.4502;-1455.3624
560;1061;1692.0262;-1320.4213
2088;2204;1709.9572;-593.15424
2248;2512;-1434.2203;-1335.302
1711;4032;-1550.6356;-1524.454
717;1502;-1642.194;-172.64384
2088;3656;1709.9572;-593.15424
207;1862;-509.25253;1665.9192
2852;4523;-1086.6328;2441.029
2725;3732;-1419.3772;-259.78903
1909;3099;-1360.8104;2458.583
644;4735;1397.8568;1258.6984
1909;5093;-1360.8104;2458.583
93;5019;-239.56627;1826.7095
1461;4776;2534.1294;395.57654
812;3595;1726.9772;-1322.2345
441;2958;-1367.8783;-326.93707
2306;769;782.149;247.16232
139;5669;1453.6263;-359.42368
3920;4948;929.4133;449.21692
2448;4741;-169.44824;1485.2172
3840;4403;2409.326;171.23538
3082;3324;-1700.4164;-1221.1193
161;671;-459.68915;2739.737
1625;2624;2704.946;253.15308
4524;5066;-933.79626;-112.13921
2034;2612;-481.31845;1475.0751
2383;2624;2727.6123;323.90866
2059;3007;-1344.8225;-1067.0013
2009;3680;-1424.5269;-428.72134
3226;5705;-463.38135;1540.059
112;4935;2424.5242;222.28487
5505;5802;-741.6665;-1217.9359
1577;4013;2403.5603;-132.92044
179;531;-619.6818;1495.5685
5212;2083;-1451.6493;-1175.7706
3130;4108;29.641682;2567.998
1375;3764;2553.0002;114.22612
1723;5489;-904.94104;-1400.9161
915;4158;1704.6011;-1458.3679
2251;4791;1791.1727;-461.19092
3792;4729;-530.8156;51.04758
2758;4234;-881.0235;-916.69635
1547;2334;-981.93085;2463.647
3058;3744;-1848.0471;-816.6097
2060;5119;1748.5771;-1301.4136
1108;3833;2630.2317;-105.48306
2305;4475;431.1485;-660.2076
753;1891;-294.38528;765.0478
3087;3242;-1291.4628;2407.7004
724;4197;-1300.0132;2365.4807
5450;5648;-1680.3789;2956.8157
1013;3822;1566.7426;1091.194
147;1407;1688.589;-2658.66
1475;3260;-1269.9229;2593.9204
319;4602;-1621.0319;-1330.6945
4197;4501;-1302.7681;2322.145
1556;4172;599.84235;-52.00762
4382;5166;1555.5948;1233.5984
3487;3801;-1600.8234;-1645.5267
215;391;524.4927;48.012978
2805;4385;-546.1882;2748.9993
2839;4125;1208.6804;2489.1426
499;4113;-1096.8917;-1420.0897
2197;4920;1709.4042;-1414.4983
3229;4333;-684.6215;1514.357
3981;5441;-1410.5817;-1077.0276
2041;3281;-1625.5548;-1372.8004
2527;5763;-1574.4233;2002.021
1624;3801;-1433.821;-1602.906
2107;2888;897.77136;-2346.138
158;5800;-1268.8458;-239.43285
992;4972;-1589.0205;-1516.1794
4953;5697;1175.9528;2462.8506
1887;3950;669.55493;83.71074
3684;4523;-1324.686;2466.9683
2520;4422;-1196.9169;-193.47826
611;2771;1322.5581;1166.6423
4511;3391;1357.4038;1217.434
1707;607;1722.3804;-2677.7434
2725;4459;-1419.3772;-259.78903
1707;4932;1722.3804;-2677.7434
630;4818;1643.1912;-593.10565
1009;5719;531.2526;3359.4827
3762;4598;-1472.6531;2538.9917
4911;5785;-1380.5193;2575.8657
2146;5486;-554.0932;-937.55945
3506;3603;-315.28955;1601.2817
1344;1831;-1501.1912;2421.0337
189;2120;-1566.8125;-1237.6243
2890;4293;-1606.1653;2130.6077
622;4558;-211.3534;733.18933
423;5402;2570.8784;167.3397
95;5894;-248.11945;-461.75754
2628;5797;-1808.6781;-1422.8125
2607;3561;-882.2059;-523.36523
411;4673;-495.41064;-482.37772
2176;4341;-1006.3947;-851.2174
257;1172;2621.1868;-154.28302
1618;3699;-280.65805;1503.8683
3548;5560;1779.5184;-1523.4762
72;3377;-1387.3267;2471.1106
409;3101;7.1981664;-2253.0642
2855;3164;-1586.7288;-223.48973
3329;4217;-425.77344;1743.3309
519;1122;-378.96832;1504.2094
1241;2071;-867.98083;-1453.8934
3362;4921;458.98416;-824.2613
913;5543;1751.5161;-1388.9374
5225;5833;1054.1504;2612.7195
531;1436;-484.87497;1504.6244
158;5772;-1268.8458;-239.43285
2812;5453;2361.8745;-2107.1628
3594;4667;1135.5239;2572.195
5104;4602;-1749.4816;-1406.7385
2022;2327;557.2111;-19.308304
3768;5357;-617.0029;1383.1642
1;3866;-252.5228;1490.321
519;878;-378.96832;1504.2094
2296;4055;1558.2527;-2632.2488
1690;4883;-378.9741;1538.0482
2638;3833;2662.0022;-33.806625
191;5313;59.17096;-535.5627
2342;5693;1154.2019;2487.7295
2094;2495;417.08832;51.775864
4622;4517;-1433.1409;-1110.3861
1756;5726;-1845.5609;-1556.1985
1091;1932;-1272.7081;-351.77078
2874;4772;1132.4746;-1572.6162
3035;3763;634.2191;80.5243
1736;5346;-1520.6678;-181.22609
1813;5428;-536.0659;2696.0596
621;4398;2288.1277;493.7444
2524;2647;-1240.7522;2519.671
3353;4790;507.04443;83.7882
5082;5459;1472.3778;1252.9932
2326;4541;502.76053;3147.0933
3781;5118;-664.8113;-504.63727
5202;5855;-1252.8833;2551.6611
1279;4253;-1424.5852;2358.9255
799;5142;466.17432;-924.5278
880;1371;-1804.3329;-1296.7834
3099;4498;-1068.306;2230.9548
2771;2439;1335.475;1065.1913
4827;5353;-3617.4326;867.5168
601;282;827.0467;709.6095
2469;3618;419.66483;3364.2803
293;5003;2213.565;348.08655
3611;3965;-218.96416;1905.135
1965;4079;-345.02084;1422.3087
601;5740;827.0467;709.6095
1755;2988;-1595.4811;-1596.8911
3086;5007;-415.13748;400.47998
2493;3574;-1391.0143;-332.31824
3595;3983;1677.7256;-1106.0636
2291;368;-3578.4614;977.7981
885;1831;-1493.4672;2317.5603
710;4477;2626.4832;43.300488
2590;3745;1953.7372;824.6906
2894;4032;-974.39746;-1341.0182
5817;5855;-1309.9738;2497.1372
211;1627;-1721.0264;-1360.6588
1418;1630;477.34882;77.83708
642;1662;1384.1644;1173.2643
5582;5871;-1728.1248;-1372.7943
679;5505;-745.7064;-1183.6788
136;3460;-1520.9254;-455.275
172;983;1340.2754;-515.4973
2723;4284;-1333.2921;-1364.1779
2926;5294;276.10873;-364.9446
4535;4602;-1741.4784;-950.6723
2576;3840;2502.9539;8.49159
4408;5066;-447.18677;-540.2891
4341;5441;-1264.6478;-1219.4612
1001;4517;155.62753;-374.48746
1583;3823;2206.2961;-563.1931
147;1090;1688.589;-2658.66
992;4284;-1589.0205;-1516.1794
4217;4759;-414.4551;1658.979
61;3671;-457.90356;1700.1625
1091;3468;-1272.7081;-351.77078
272;3178;-778.108;-1197.83
284;4115;1097.4229;-1556.1565
2346;4207;-628.19006;-285.5879
1400;1474;-1594.3917;-1418.3286
2698;5024;1624.6809;-534.69617
3079;5049;1673.0242;-2577.8396
630;2973;1643.1912;-593.10565
2400;2218;2502.2556;114.7289
1324;891;1415.8741;-2344.94
4455;5677;1130.1403;2599.9307
4739;4855;505.08694;3380.7112
3411;4953;1202.3381;2544.6453
319;1371;-1621.0319;-1330.6945
1723;4080;-904.94104;-1400.9161
2073;2088;1720.8292;-566.9934
210;4081;-1733.8547;-1333.5222
1547;3622;-981.93085;2463.647
1742;3330;423.5926;466.84833
44;1698;449.37787;3344.9802
5150;5772;-1158.8789;-41.09857
1342;2406;-695.88635;-342.4164
3028;5295;-173.74158;1017.6456
3084;3902;1582.7229;1606.0455
2153;5148;-983.9966;-1261.1744
1641;3539;-1722.2782;-1425.854
3354;4459;-1492.1763;-116.13485
815;4972;-1870.6044;-1452.3391
5046;5867;1770.4559;-2745.2908
4530;3884;1740.4945;-616.852
2996;5775;1621.1122;-2578.5637
750;1248;1607.3839;-2748.0913
3848;4857;-1646.0199;-1513.9875
5072;5871;-1489.2231;-1195.4958
1673;1738;-353.81467;-266.8061
2534;4455;1119.0497;2522.9143
2690;4618;-1461.0887;-1394.321
1178;4047;-1464.5792;2252.7256
1012;2060;1683.5759;-1233.0929
4817;2525;605.277;-1059.4958
3356;3185;-210.1545;2049.685
195;3281;-1737.2361;-1459.6631
749;2624;2454.967;264.09012
3031;4410;1065.2327;2519.7505
1809;3043;-1692.5614;-871.1186
3556;4013;2488.213;-181.23401
891;5090;1700.4755;-2508.0151
4837;4094;-577.9467;130.96613
2091;3471;1721.7495;1299.3462
837;3872;-1496.1736;-1362.7114
3982;4914;-1583.5797;2157.071
4735;5116;1435.9518;1268.1635
837;3380;-1496.1736;-1362.7114
1897;4874;-1314.9756;-327.43677
2839;4953;1208.6804;2489.1426
2059;4595;-1344.8225;-1067.0013
277;1478;-1591.232;-356.42297
319;5421;-1621.0319;-1330.6945
601;4923;827.0467;709.6095
154;5583;1228.1787;2570.7002
1009;1698;531.2526;3359.4827
3868;5838;-350.77377;552.9323
4226;4527;1037.2744;-438.9319
1651;5638;-1775.9604;-1418.0748
46;5225;1090.4417;2562.7947
78;5800;1988.3123;101.605515
2153;5826;-983.9966;-1261.1744
1714;1727;521.5902;1089.9578
2995;4271;837.65955;639.28107
1780;3096;-1428.7026;-617.27527
1936;4735;1355.6661;1168.3824
154;4216;1228.1787;2570.7002
3322;5346;-1357.7128;-126.70794
837;3627;-1496.1736;-1362.7114
2472;2641;-461.16095;-135.02934
1542;3987;-70.60982;-588.0993
1115;2891;623.4014;137.76787
1075;5400;2368.6892;-177.96606
3166;1923;36.39214;-453.6168
544;2386;1723.2247;-2493.347
3956;4014;481.66782;-820.9552
1344;4911;-1501.1912;2421.0337
1117;3273;1680.1058;-1038.9213
2045;4750;457.4754;177.61603
1709;2059;-1459.8325;-1343.6746
2024;4786;370.3995;-1091.252
4804;5566;-1555.0547;2044.0886
2536;3072;2365.4001;-2171.8477
4073;4120;1870.2855;-2685.1025
753;4807;-294.38528;765.0478
147;4747;1688.589;-2658.66
2506;5867;1712.9084;-2705.6475
3874;4523;-1003.70593;2443.4924
837;2248;-1496.1736;-1362.7114
503;1617;-1420.7197;-186.82605
997;5508;-974.8517;-1475.2874
5139;5742;615.2592;-846.9736
279;4972;-1783.5535;-1477.5823
1651;4972;-1775.9604;-1418.0748
2437;2576;2372.9954;84.63038
2386;4087;1625.2435;-2634.4675
1711;3363;-1550.6356;-1524.454
1709;2819;-1459.8325;-1343.6746
210;1414;-1733.8547;-1333.5222
3367;3603;-443.1069;1588.0604
163;3739;-372.04282;-474.85925
3409;4570;-1038.6167;-1371.4082
3387;5496;-256.03015;-39.948677
3207;3925;-1480.3751;-182.62894
4921;4981;436.86264;-920.6723
1065;3569;-594.4389;-908.31384
2083;3363;-1840.6218;-1323.2942
210;388;-1733.8547;-1333.5222
3264;5591;135.61395;2634.9556
1112;3099;-346.2198;1457.8271
2342;2731;1154.2019;2487.7295
1849;5855;-1387.0764;2411.278
5212;3306;-1451.6493;-1175.7706
1390;3267;-211.22809;-171.19598
2119;4582;662.3128;225.45512
41;288;189.43027;-2277.4082
96;5072;852.50226;-262.612
3335;5797;-1647.1648;-1541.0581
1651;2628;-1775.9604;-1418.0748
97;4382;1583.8195;1205.069
1127;5871;-1806.2687;-1484.437
55;5785;-1320.3861;2580.7092
2512;4622;-1517.3326;-1445.4734
2038;4353;2514.8628;-116.397446
4761;5681;-1412.854;2259.2
1359;4801;-1601.4377;1411.3036
659;1825;-1447.816;-1559.4712
3008;5012;-3427.5955;856.896
160;5560;1683.0349;-1345.344
151;2993;-627.9695;-483.8596
4723;4984;2558.3054;212.37836
4874;5184;-1417.3701;-105.4328
2242;2534;1170.6152;2531.799
4835;5119;1759.6958;-1360.4934
1558;2015;-1327.6921;2514.4639
3047;1013;1568.016;1166.0033
1154;3674;1790.0967;-2608.1233
1057;5871;-1615.9818;-1617.6852
4912;5082;1528.6545;1278.5782
2347;3548;1870.443;-1294.0332
2111;2386;1707.7207;-2579.6497
1580;3579;1682.3704;-455.93
4293;5763;-1647.6649;2027.2849
2413;4835;1666.5785;-1395.2412
218;935;-148.64278;488.43314
674;3595;1872.4397;-1328.3418
837;2793;-1496.1736;-1362.7114
1821;5279;-153.70656;-718.893
147;2752;1688.589;-2658.66
4741;5430;-254.06105;1462.1532
3027;5825;475.35898;3366.6914
603;4878;-1844.4893;-1469.8386
911;5355;-717.46295;1451.8354
1845;5344;2422.329;-2234.3416
300;1270;-2047.4885;-657.878
1709;4135;-1459.8325;-1343.6746
2276;5590;-1071.0557;415.6609
2067;3508;-605.3185;-755.6122
877;2572;-1584.4083;-1572.9265
2707;3409;-1149.4956;-1393.0614
1557;5027;291.5474;390.55698
1340;3523;1606.2101;-1296.41
65;5712;-25.218029;995.4446
934;1500;-1221.5858;2396.1536
1935;4913;2878.4448;-104.35339
3665;3883;-1281.5546;2513.2568
1414;3451;-1715.9083;-1525.1558
1224;1849;-1394.5934;2625.0027
1595;2500;-1654.5541;-1442.1576
4032;4838;-1403.2952;-1218.8428
5292;5866;-1011.1854;2482.7522
480;1067;-1420.1366;2463.0796
5524;4643;-1012.06256;-1344.8059
2655;4758;1482.5492;666.5988
3479;5249;599.7436;37.447
2422;3512;1764.395;-2819.696
3486;3734;-951.1216;-526.9394
848;2676;-1156.4734;2531.881
3242;4185;-1439.7063;2400.5151
885;3883;-1493.4672;2317.5603
1641;5441;-1722.2782;-1425.854
1409;1456;1800.8619;-1418.5326
181;4908;1315.1931;-90.89724
190;2736;-547.14056;1588.3806
2440;3008;-3431.285;794.17615
4476;5726;-1756.8907;-1482.4613
1585;5800;138.63919;401.4683
2565;5357;-408.96613;1441.1433
480;724;-1420.1366;2463.0796
2398;5301;1668.8835;-333.41858
309;1092;-1866.8759;-1422.6199
1962;4023;-1102.1542;-1304.4662
2437;5639;2372.9954;84.63038
31;4612;1059.7592;10.563817
1278;5066;-943.76874;-260.9393
1166;1864;-951.12744;-11.513456
727;873;1826.2068;-1251.7288
460;726;-1774.3658;-1000.9159
3709;4972;-1822.538;-1453.4457
3099;3504;-1068.306;2230.9548
5086;5355;-490.63388;1398.3073
3684;5855;-1324.686;2466.9683
3094;4034;-1026.1403;135.19385
1678;1723;-1010.7908;-1401.2031
1621;1909;-1369.8071;2253.714
3214;4056;-599.2371;68.12616
442;3744;-508.49054;-197.41183
3166;4507;36.39214;-453.6168
191;481;59.17096;-535.5627
837;2515;-1496.1736;-1362.7114
1092;2083;-1789.9346;-1448.5035
3987;4302;-100.79596;-491.46548
1045;2906;-1770.9735;-1510.0015
208;4303;2295.8503;-2102.5627
1454;2331;1675.9259;-2306.3716
4112;4216;1081.3073;2459.1033
211;3539;-1721.0264;-1360.6588
3806;4671;-138.31653;897.10706
2836;4479;-186.04004;-845.762
